http://news.sohu.com/20120604/n344744984.shtml,中石油创历史新低　大盘或开启短线下跌空间,受到欧美股市大跌以及多部位联合吹风设立国际板的影响，今日沪深股市大幅跳空低开后持续震荡走低。截至收盘，上证指数报２３０８．５５点，跌幅２．７３％，深成指报９８７４．５２点，跌幅２．６７％。盘面看，今日重周期行业表现疲软，采掘、建材、机械设备等跌幅居前；相比而言，大消费类行业则相对抗跌，医药生物、食品饮料、餐饮旅游指数跌幅都在２％以内。行业对比可以看到投资者的心态极为谨慎，资金以避险品种为首选。两桶油及金融股全面下挫，是拖累指数最为重要的力量。中国石油收盘报９．３０元，创出２００９年１月１５日以来的收盘新低。就在不久之前，中石油大股东刚刚结束为期一年的增持计划，从目前看来，该增持计划并未对股价产生长期的积极影响。从上证指数今日的走势来看，早盘２６点的跳空缺口是去年８月１９日以来的最大向下跳空缺口。今年以来，由于整体市场环境趋暖，还没有出现不被回补的向下跳空缺口。不过此次跳空缺口处在相对高位，杀跌力度又比较大，短线看回补难度很大。今日两市成交额并未出现大幅放大，截至收盘沪市成交额８６９亿元，与沪综指全日近６４点的下跌幅度，以及击穿重要技术支撑位的走势并不相称，显示下方承接盘不多。事实上，５月中下旬至今上证指数一直徘徊于半年线附近，并多次受到支撑，此次再次考验此均线，支撑力度已经显著下降。尽管消息面上看欧美大跌以及国际板试点打击了市场信心，不过真正令投资者缺乏底气的恐怕还是对国内经济的诸多担忧，包括目前经济增速下滑时缺乏有效的政策手段对抗；过去担当经济发动机的部门目前产能过剩、结构转型艰难；０９年“四万亿”投资逐渐显现出后遗症等。在这种大背景下，沪深股市未来的上涨空间不大，不过考虑到目前市场整体估值较低，因此Ｌ型走势在所难免，考虑到指数目前处于年内的中位区，这意味着短线仍有一定下跌空间。　记者　申鹏　（来源：新华网）
http://news.sohu.com/20120531/n344566706.shtml,中国驻英大使谈中英关系：尊重对方核心利益,中新网６月１日电　据台湾“中央社”报道，台当局行政机构负责人陈冲今天（６月１日）到台湾立法机构进行施政方针报告并备询，不过由于“在野党”“立委”对开放含瘦肉精美牛进口、油电价双涨、证所税等政策不满，占据主席台，陈冲无法上台报告。马英九５月２０日再次任命陈冲为台当局“行政院长”，“立法院”依法邀请陈冲到“立法院”施政报告并备质询。不过由于陈冲没有接受“在野党”要求先为证所税造成的乱象道歉，也未承诺暂时冻涨电价，因此遭到杯葛（阻扰），让议事再次陷入停摆。民进党“立法院”党团干事长潘孟安说，陈冲今天到“立法院”做施政方针报告，应先为证所税版本朝令夕改道歉，并宣布１０日电　价缓涨，否则将杯葛议事，不让他上台。由于陈冲没有接受“在野党”要求，因此在他准备要上台报告时，“在野党”“立委”就一哄而上，占据发言台，阻挡陈冲报告，国民党籍“立委”也立刻在台下高喊，要“在野党”“停止内耗”、“不要作秀”。台“立法院长”王金平多次呼吁“在野党”“立委”回到座位无效后，只好宣布会议休息，并召集“朝野”协商。
http://news.sohu.com/20120601/n344623318.shtml,“在野党”联手　台湾行政负责人施政报告受阻,
http://news.sohu.com/s2011/meiguolongjuanfeng/,美国龙卷风最新消息,
http://news.sohu.com/20120609/n345155633.shtml,美国大肠杆菌６州扩散　１名儿童死亡,
http://news.sohu.com/20120608/n345105393.shtml,（文化）（２）上海老相机制造博物馆即将开门迎客,
http://biz.cn.yahoo.com/ypen/20120606/1094236.html,各国央行推量化动力足　中国或面临两难格局,
http://biz.cn.yahoo.com/ypen/20120611/1102903.html,重大资产收购方案获通过　三公司今起复牌,
http://biz.cn.yahoo.com/ypen/20120615/1115731.html,三部委决定在上海试行启运港退税政策,
http://biz.cn.yahoo.com/ypen/20120606/1092854.html,银行员工倒苦水：没有存款资源就别进银行,
http://biz.cn.yahoo.com/ypen/20120615/1113919.html,梵高理财坠落轨迹　凶悍的人海战术,
http://biz.cn.yahoo.com/ypen/20120601/1082863.html,约定收益不断攀升　分级债基趁势吸金,
http://biz.cn.yahoo.com/ypen/20120612/1105564.html,煤企纷纷降价促销　煤炭“黄金十年”或已终结,
http://biz.cn.yahoo.com/ypen/20120608/1099862.html,财政部：政府性资金要对民间投资主体同等对待,
http://biz.cn.yahoo.com/ypen/20120608/1098827.html,全球股市暴涨Ａ股熊样不改　市场人士一片哀鸿,
http://biz.cn.yahoo.com/ypen/20120614/1112854.html,李旭利：常理上不太可能选择工行建行做老鼠仓,
http://biz.cn.yahoo.com/ypen/20120606/1094605.html,拆迁款瘦身记：拨款１７１万支付１４０万到手３１万,
http://biz.cn.yahoo.com/ypen/20120606/1093983.html,四大银行股价节节溃退　工行建行跌破汇金成本线,
http://biz.cn.yahoo.com/ypen/20120607/1095597.html,村民发现乌木值百万　当地政府夺走称属国有,
http://biz.cn.yahoo.com/ypen/20120610/1101781.html,中国经济走过黄金十年　转型将造福世界经济,
http://biz.cn.yahoo.com/ypen/20120604/1088959.html,驾驶员不应转化为交强险中的“第三者”,
http://biz.cn.yahoo.com/ypen/20120610/1101755.html,１０万七天理财收益仅百元　银行产品实际收益低,
http://biz.cn.yahoo.com/newspic/biz/1483/</url>,中国单年捐赠过亿的十大富豪,
http://biz.cn.yahoo.com/newspic/biz/1451/15/</url>,曝光朝鲜官员的隐秘特供商店　真令人失望,
http://biz.cn.yahoo.com/ypen/20120601/1084644.html,阳光人寿“龙凤宝贝计划之传家保保单”上市,
http://biz.cn.yahoo.com/ypen/20120601/1082984.html,王耀辉涉农行副行长案　曾借道信托违规圈钱,
http://biz.cn.yahoo.com/newspic/biz/1622/42/</url>,中国毒食品横行　我们到底还能吃什么？,
http://biz.cn.yahoo.com/ypen/20120605/1090134.html,Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,
http://biz.cn.yahoo.com/ypen/20120606/1092944.html,油价大跌拖累华宝油气　前十大持有人出现万元户,
http://biz.cn.yahoo.com/ypen/20120614/1113058.html,国内油价两连跌　下游行业跟涨容易跟跌难,
http://biz.cn.yahoo.com/newspic/biz/7555/</url>,丹属法罗群岛捕鲸　鲜血染红海水（,
http://biz.cn.yahoo.com/ypen/20120612/1106944.html,调研显示西北县域金融垄断程度高于平均水平,
http://biz.cn.yahoo.com/ypen/20120601/1083207.html,山西省委书记：煤老板将淡出历史舞台,
http://biz.cn.yahoo.com/ypen/20120605/1091755.html,第四期国债２０分钟卖光　发售前晚市民已排队等候,
http://biz.cn.yahoo.com/ypen/20120605/1092398.html,北新建材及其控股子公司拟逾４亿投资三项目,
http://biz.cn.yahoo.com/ypen/20120613/1110054.html,发改委连发两文赞阶梯电价：实现富人补贴穷人,
http://biz.cn.yahoo.com/ypen/20120615/1113760.html,重庆上邦高球场非法占地７６４亩被罚１２７３万,
http://biz.cn.yahoo.com/ypen/20120605/1091552.html,信贷资产证券化重启　众银行抢５００亿额度,
http://biz.cn.yahoo.com/ypen/20120614/1111534.html,华泰柏瑞打造坑人利器　百亿ＥＴＦ造就期现双杀,
http://biz.cn.yahoo.com/ypen/20120607/1095439.html,荣信股份高管狂减　中邮和嘉实重仓踩雷,
http://biz.cn.yahoo.com/ypen/20120608/1098300.html,叶檀：央行降息是倒逼的结果,
http://biz.cn.yahoo.com/ypen/20120608/1099768.html,陈文辉：偿付能力监管体系需与时俱进,
http://biz.cn.yahoo.com/ypen/20120608/1098516.html,学者争论降息对楼市影响　马光远称楼市将反弹,
http://biz.cn.yahoo.com/ypen/20120611/1104246.html,蒲长城：去年重新审核并淘汰４０％乳制品企业,
http://biz.cn.yahoo.com/ypen/20120604/1087264.html,５月数据或令调控再出手　非对称降息预期升温,
http://biz.cn.yahoo.com/ypen/20120611/1103307.html,新股申报脚步放缓　上周新增３家拟上市公司,
http://biz.cn.yahoo.com/ypen/20120607/1096130.html,美国大豆出口六成进入中国,
http://biz.cn.yahoo.com/ypen/20120611/1102742.html,东方基金庞飒：习惯逆向投资,
http://biz.cn.yahoo.com/newspic/biz/2103/5/</url>,食品添加剂　你了解多少？,
http://biz.cn.yahoo.com/ypen/20120604/1089168.html,多地楼市密集微调　民众担忧市场反弹,
http://biz.cn.yahoo.com/newspic/biz/1451/16/,曝光朝鲜官员的隐秘特供商店　真令人失望,
http://biz.cn.yahoo.com/ypen/20120614/1112512_1.html,农行２万存款变保单　退回须赔违约金逾６千元,
http://biz.cn.yahoo.com/ypen/20120601/1083714_1.html,第五个国家级新区有望落户大连　１０股最大赢家,
http://biz.cn.yahoo.com/ypen/20120605/1090093.html,理财从儿童做起　６招教您的孩子学习理财,
http://biz.cn.yahoo.com/ypen/20120608/1099577.html,房贷利率走低经济回暖　纽约华人再掀购房热,
http://biz.cn.yahoo.com/newspic/biz/2103/13/,食品添加剂　你了解多少？,
http://biz.cn.yahoo.com/ypen/20120613/1109404.html,烟台食品安全新规：种植环节出问题农业部门负责,
http://biz.cn.yahoo.com/ypen/20120601/1082830.html,大连有望设立第五个国家级新区　带动东北振兴,
http://biz.cn.yahoo.com/newspic/biz/7537/</url>,“韩影宫”集体关门　六千多会员被“套”（,
http://biz.cn.yahoo.com/ypen/20120613/1110190.html,银行开打存款争夺战　三年定存利率竟相差３．５％,
http://biz.cn.yahoo.com/ypen/20120604/1089271.html,许小年：民营企业家与制度的摩擦将长期存在,
http://biz.cn.yahoo.com/ypen/20120615/1114448.html,证券业协会六招遏制ＩＰＯ人情报价,
http://biz.cn.yahoo.com/ypen/20120610/1101723.html,可乐瓶里有根管　身价能翻千倍,
http://biz.cn.yahoo.com/ypen/20120612/1105313.html,监管部门开绿灯小产权房疯长　涉及群众一万余人,
http://biz.cn.yahoo.com/ypen/20120610/1101440.html,李大霄：政策利好不断累积　股市将向好无须悲观,
http://biz.cn.yahoo.com/newspic/biz/4857/97/</url>,官员赌博称陪女同事度更年期　看尽中国为官不仁,
http://biz.cn.yahoo.com/ypen/20120610/1102044.html,日本森永召回约３２万盒奶制品　包括立顿奶茶等,
http://club.news.sohu.com/r-help-976192-14316-27647-rl,·搜狐社区用户请确认您发表的言论符合,
http://club.news.sohu.com/r-zz0209-401940-0-3-9.html,剩余可输入字符数：４０００,
http://news.cn.yahoo.com/ypen/20120612/1105628.html,中美联手破获跨国走私武器案　主犯系美国士兵,
http://news.cn.yahoo.com/newspic/news/7819/2/?overvi,中国员工何时成了外企老板的出气筒？,
http://news.cn.yahoo.com/ypen/20120602/1086085.html,苏贞昌：若执政者一意孤行　民进党将强烈反应,
http://news.cn.yahoo.com/ypen/20120607/1095072.html?1,妇女色诱八旬老头　３名壮汉扮警察抓嫖敲诈钱财,
http://news.cn.yahoo.com/ypen/20120609/1100214.html,加拿大西部发生石油管道泄漏　距市区月１００公里,
http://news.cn.yahoo.com/newspic/news/3233/4/?overvi,印度民众观测日环食,
http://news.cn.yahoo.com/newspic/news/7224/2/,脱衣舞“疯狂”农村夏夜让人汗颜,
http://news.cn.yahoo.com/newspic/news/24978/1/,广西都安：暴雨袭击万人受灾（,
http://news.cn.yahoo.com/ypen/20120601/1083918.html,山东曲阜孔林附近女子被斩首续：系凶手女友,
http://news.cn.yahoo.com/newspic/news/9731/,重庆一男子连杀３人刺伤１民警后被围殴致死,
http://news.cn.yahoo.com/ypen/20120605/1089925.html,我国拟修改安全生产法　企业存隐患可被断水断电,
http://news.cn.yahoo.com/ypen/20120601/1084789.html,药监局：６月底前完成城区餐饮单位量化分级管理,
http://news.cn.yahoo.com/newspic/news/19921/1/,官员情妇两次流产遭抛弃　曝光官员淫秽短信,
http://news.cn.yahoo.com/newspic/news/6922/32/?auto==10,全国掀起扫黄风暴　涉黄场所天上落人间,
http://news.cn.yahoo.com/newspic/society/2994/1/,广东８４岁书法家欲变性　系佛山处级离休干部（,
http://news.cn.yahoo.com/ypen/20120531/1082314.html,联合国秘书长敦促叙利亚政府履行安南和平计划,
http://news.cn.yahoo.com/ypen/20120531/1082438.html?15,武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,
http://news.cn.yahoo.com/newspic/news/23261/,女大学生夜行遇劫　遭割喉身亡（,
http://news.cn.yahoo.com/newspic/news/17917/3/<,俄总统竞选“梅普”或许换位,
